game_dir,half,position_sec,label,video_path,video_exists
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,906,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,1761,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,1885,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,1902,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,1953,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,2339,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,2351,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,2714,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,1,2748,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,226,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,326,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,405,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,442,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,832,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,838,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,1244,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,1505,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,1657,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,1708,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,1921,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,1961,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,2417,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,2558,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,2678,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,2855,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea,2,2941,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-11-29 - 15-00 Tottenham 0 - 0 Chelsea\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,390,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,473,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,631,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,801,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,1185,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,1234,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,1240,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,1284,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,1369,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,1377,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,2138,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,1,2281,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,291,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,869,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,992,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,1023,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,1031,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,1259,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,1470,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,1741,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,2115,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth,2,2150,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-05 - 20-30 Chelsea 0 - 1 Bournemouth\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,1,417,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,1,1660,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,1,1972,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,1,2291,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,1,2412,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,1,2463,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,152,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,162,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,254,Penalty,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,374,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,469,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,970,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,981,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,1128,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,1645,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,1979,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,2213,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,2540,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,2547,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,2589,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland,2,2603,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-19 - 18-00 Chelsea 3 - 1 Sunderland\2_720p.mkv,False
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland,1,211,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland,1,224,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland,1,229,Yellow card,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland,1,853,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland,1,867,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland,1,1231,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland\1_720p.mkv,True
C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland,1,1459,Foul,C:\Users\Bisma\AppData\Roaming\Python\Python314\site-packages\SoccerNet\england_epl\2015-2016\2015-12-26 - 18-00 Manchester City 4 - 1 Sunderland\1_720p.mkv,True
